"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y"
439.333333333333,"p",196708,NA,439.333333333333,NA,NA,NA,NA,-1691.20769696261,-556.739292497925,-3915.27722657509,1011.87493921358,-67.2725190986484,-473.094975602528
439.416666666667,"p",196708,NA,439.416666666667,NA,NA,NA,NA,-2063.87567424604,-556.738174747486,-3915.26936248352,966.844324593761,-67.272350712516,-473.093790898038
439.5,"p",196708,NA,439.5,NA,NA,NA,NA,-2430.97188984975,-462.319055669285,-3251.21632797919,922.653081060801,-53.0483613968174,-373.055966355069
439.516666666667,"o",196708,2020-01-25 00:21:00,439.516666666667,"1",498,-2661.5716509979,890.136005111467,-2457.21102776391,356.128962034118,2504.48214014143,920.922389795155,70.248656971104,494.02470876883
439.583333333333,"p",196708,NA,439.583333333333,NA,NA,NA,NA,-1831.52197791728,1268.89272258927,8923.50643358438,1024.0694423229,207.754088539,1461.03363687015
439.666666666667,"p",196708,NA,439.666666666667,NA,NA,NA,NA,-982.157911090557,1267.87338725538,8916.33640382351,1163.12093398312,207.367165603422,1458.31199897667
439.716666666667,"o",196708,2020-01-25 00:33:00,439.716666666667,"B",499,-532.358850195186,1225.11779576654,-532.358850201804,253.382605255885,1781.91688162973,1225.11779576417,-156.124565418185,-1097.9482923653
439.75,"p",196708,NA,439.75,NA,NA,NA,NA,-677.158861674732,-751.366676543112,-5283.98583087188,1107.12532918013,-516.12591970011,-3629.65903036192
439.833333333333,"p",196708,NA,439.833333333333,NA,NA,NA,NA,-1186.73762583437,-762.231877442215,-5360.40683866227,759.266747829281,-520.018917793345,-3657.0406536171
439.916666666667,"p",196708,NA,439.916666666667,NA,NA,NA,NA,-1696.95759738813,-762.232006066409,-5360.40774368306,411.178422069001,-520.018963879353,-3657.04097788577
440,"p",196708,NA,440,NA,NA,NA,NA,-2207.17757653473,-762.232006067931,-5360.40774369378,63.0900935883201,-520.018963879899,-3657.04097788961
440.083333333333,"p",196708,NA,440.083333333333,NA,NA,NA,NA,-2717.39755567913,-762.232006029069,-5360.40774342028,-284.998234891238,-520.018963860336,-3657.04097775193
440.166666666667,"p",196708,NA,440.166666666667,NA,NA,NA,NA,-3227.61734105595,-762.228723288107,-5360.38464894237,-633.086465829027,-520.017311341553,-3657.02935208333
440.25,"p",196708,2020-01-25 01:05:00,440.25,"1",500,-3783.55356185618,-1004.18816906945,-3721.47438283596,-484.927548393586,-3410.26008465427,-972.937756526907,-380.424999543077,-2675.34437967916
440.333333333333,"p",196708,NA,440.333333333333,NA,NA,NA,NA,-3876.81527989711,-207.626373499064,-1460.13552036617,-1142.38136236595,-240.8326877446,-1693.65940727499
440.416666666667,"p",196708,NA,440.416666666667,NA,NA,NA,NA,-4015.7934333619,-207.623090758099,-1460.11242588824,-1303.58802796543,-240.831035225815,-1693.64778160637
440.5,"p",196708,NA,440.5,NA,NA,NA,NA,-4154.77139304505,-207.623090488667,-1460.11242399217,-1464.79459600847,-240.831034963526,-1693.64777976058
440.583333333333,"p",196708,NA,440.583333333333,NA,NA,NA,NA,-4293.74820315566,-207.603613652717,-1459.97541225825,-1625.9999538722,-240.810531265437,-1693.50354446311
440.65,"o",196708,2020-01-25 01:29:00,440.65,"1",502,-4432.98653825883,-1784.50034870479,-4394.89006810853,-37.448143803565,-263.354619634927,-1744.39534786054,-61.6840863472875,-433.794240449682
440.666666666667,"p",196708,NA,440.666666666667,NA,NA,NA,NA,-4386.12418685918,115.125184573866,809.610374381689,-1738.14758604574,98.9332474697854,695.739856045084
440.75,"p",196708,NA,440.75,NA,NA,NA,NA,-4298.31870907156,132.726597978441,933.401743101284,-1660.61418966439,117.462636424656,826.057709895038
440.833333333333,"p",196708,NA,440.833333333333,NA,NA,NA,NA,-4209.45841544257,133.000278588609,935.32683417765,-1582.02090843686,116.89435114578,822.060347277753
440.883333333333,"o",196708,2020-01-25 01:43:00,440.883333333333,"1",503,-4196.91164479029,-1450.11190544645,-4141.58471604377,379.869310680428,2671.43648961588,-1565.12765679647,-396.306505181324,-2787.03130062589
440.916666666667,"p",196708,NA,440.916666666667,NA,NA,NA,NA,-3988.12929902989,624.36781849296,4390.87307031381,-1778.80888181709,-904.579424302695,-6361.46231836239
441,"p",196708,NA,441,NA,NA,NA,NA,-3568.57853318602,627.011786424654,4409.46956896681,-2387.66765798619,-910.075807106591,-6400.12143906788
441.083333333333,"p",196708,NA,441.083333333333,NA,NA,NA,NA,-3148.87434646533,626.967557798866,4409.1584383617,-2996.84731296631,-910.016758573421,-6399.70605640748
441.15,"o",196708,2020-01-25 01:59:00,441.15,"B",504,-2835.92533790583,-3453.72018189516,-2835.92533790835,240.299597532451,1689.91043824608,-3453.72018189179,-393.582648507512,-2767.87573868309
441.166666666667,"p",196708,NA,441.166666666667,NA,NA,NA,NA,-2835.06770271011,-106.414015183648,-748.337277456486,-3464.59010622441,69.4883954639069,488.650321330151
441.25,"p",196708,NA,441.25,NA,NA,NA,NA,-2930.7124752753,-146.412150233143,-1029.64558888389,-3385.46918301823,122.909943580171,864.365975965721
441.333333333333,"p",196708,NA,441.333333333333,NA,NA,NA,NA,-3028.72036750218,-146.459925193962,-1029.98166707703,-3303.19509471337,122.922587283304,864.454920008523
441.4,"o",196708,2020-01-25 02:14:00,441.4,"B",505,-3131.50884140679,-3231.18442217599,-3131.50884140949,-559.699603708544,-3936.09565851035,-3231.18442217531,227.856806410078,1602.40632748379
441.416666666667,"p",196708,NA,441.416666666667,NA,NA,NA,NA,-3239.90308329402,-930.239282648143,-6541.89910151341,-3192.1824199508,321.948186992242,2264.09968291491
441.5,"p",196708,NA,441.5,NA,NA,NA,NA,-3888.67460658593,-972.986078183022,-6842.53884023796,-2970.05253597888,332.802908459186,2340.44132642096
441.583333333333,"p",196708,NA,441.583333333333,NA,NA,NA,NA,-4539.96865878519,-972.986584227242,-6842.54240058376,-2747.28210460827,332.803036959322,2340.44223050188
441.666666666667,"p",196708,NA,441.666666666667,NA,NA,NA,NA,-5191.26274085671,-972.986584232811,-6842.54240062296,-2524.51166565217,332.803036960319,2340.4422305089
441.75,"p",196708,NA,441.75,NA,NA,NA,NA,-5842.55682082397,-972.98654858961,-6842.54214983159,-2301.74122930774,332.802992721298,2340.44191923593
441.833333333333,"p",196708,NA,441.833333333333,NA,NA,NA,NA,-6493.67321506146,-969.975680078603,-6821.36503510797,-2079.19132991706,329.066014122078,2314.15766795558
441.866666666667,"o",196708,2020-01-25 02:42:00,441.866666666667,"A",506,-6737.76187060315,-2010.47419310117,-6737.76148645642,-691.548433116667,-4863.32448192619,-2010.47466988987,-16.5075835068343,-116.089822724945
441.916666666667,"p",196708,NA,441.916666666667,NA,NA,NA,NA,-6919.06099998475,-410.421707314733,-2886.29715318072,-2136.80742886078,-365.43167439616,-2569.90299675908
442,"p",196708,NA,442,NA,NA,NA,NA,-7193.5974503077,-410.110285687436,-2884.10658917306,-2381.65462308561,-365.81819939418,-2572.62184373212
442.083333333333,"p",196708,NA,442.083333333333,NA,NA,NA,NA,-7468.11552407883,-410.11033482047,-2884.10693485163,-2626.52460690974,-365.817821676462,-2572.61918625037
442.166666666667,"p",196708,NA,442.166666666667,NA,NA,NA,NA,-7742.89689323308,-414.572144225549,-2915.48699964941,-2869.48893475786,-333.524555310409,-2345.49949127977
442.183333333333,"o",196708,2020-01-25 03:01:00,442.183333333333,"2",507,-7799.87756047765,-2903.42983521498,-7800.08267989134,-453.248199442388,-3187.47459928846,-2901.94524112744,-53.5986239890395,-376.933108023552
442.25,"p",196708,NA,442.25,NA,NA,NA,NA,-8063.35274466093,-496.381139139075,-3490.80761884201,-2781.8747578613,258.585154461561,1818.50381036219
442.333333333333,"p",196708,NA,442.333333333333,NA,NA,NA,NA,-8395.41970644689,-492.966473305681,-3466.79037785758,-2609.09625933083,252.959486431964,1778.93539192236
442.366666666667,"o",196708,2020-01-25 03:12:00,442.366666666667,"A",508,-8509.66807071522,-2570.74213868387,-8509.66763441941,-176.741882775828,-1242.93987858634,-2570.7428610034,-270.57337574765,-1902.81122678732
442.416666666667,"p",196708,NA,442.416666666667,NA,NA,NA,NA,-8471.11517416145,142.545774484963,1002.45468582903,-2860.75757368951,-799.172932964373,-5620.19441351931
442.5,"p",196708,2020-01-25 03:20:00,442.5,"A",509,-8389.84046453081,-3350.1373149343,-8389.84079670804,-100.461288687169,-706.495483719522,-3350.13625243767,-21.3487774037729,-150.13558966369
442.583333333333,"p",196708,NA,442.583333333333,NA,NA,NA,NA,-8605.62883921114,-343.822045680202,-2417.93356317036,-2889.30375030769,757.060944090989,5324.04215061054
442.666666666667,"p",196708,NA,442.666666666667,NA,NA,NA,NA,-8835.7766279443,-343.820334253259,-2417.92152307576,-2382.53986263349,757.064568214729,5324.0676467574
442.75,"p",196708,2020-01-25 03:35:00,442.75,"B",510,-9043.0340028767,-1903.64278871723,-9043.03400287417,44.1088512746935,310.196142455389,-1903.6427887203,284.793461606281,2002.81418884897
442.833333333333,"p",196708,NA,442.833333333333,NA,NA,NA,NA,-8776.72579565395,432.038036836751,3038.31380822655,-2001.27192089747,-187.477645111254,-1318.43926982719
442.916666666667,"p",196708,NA,442.916666666667,NA,NA,NA,NA,-8487.5270045788,432.042629211912,3038.34611613874,-2126.76841075966,-187.483235941181,-1318.47860198886
443,"p",196708,NA,443,NA,NA,NA,NA,-8198.3279424331,432.042629266278,3038.34611652135,-2252.26523062756,-187.483236007366,-1318.47860245466
443.083333333333,"p",196708,NA,443.083333333333,NA,NA,NA,NA,-7909.1288802842,432.042629266278,3038.34611652135,-2377.76205049937,-187.483236007367,-1318.47860245466
443.166666666667,"p",196708,NA,443.166666666667,NA,NA,NA,NA,-7619.9298181351,432.042629266278,3038.34611652135,-2503.25887037126,-187.483236007367,-1318.47860245466
443.25,"p",196708,NA,443.25,NA,NA,NA,NA,-7330.7307559862,432.042629266278,3038.34611652135,-2628.75569024307,-187.483236007367,-1318.47860245466
443.333333333333,"p",196708,NA,443.333333333333,NA,NA,NA,NA,-7041.53169383781,432.042629257598,3038.34611646026,-2754.25251011462,-187.483236002956,-1318.47860242361
443.416666666667,"p",196708,NA,443.416666666667,NA,NA,NA,NA,-6752.33267497233,432.041896019407,3038.34095765908,-2879.74930799035,-187.482863381063,-1318.4759807895
443.5,"p",196708,NA,443.5,NA,NA,NA,NA,-6466.78870138083,370.103468858497,2602.72578871685,-3003.38866049058,-156.006578828472,-1097.10214807286
443.516666666667,"o",196708,2020-01-25 04:21:00,443.516666666667,"B",511,-6440.62979835761,-3012.3882078394,-6440.62979836151,-166.793967004328,-1172.98101524711,-3012.38820783742,116.83755431155,821.661811495828
443.583333333333,"p",196708,NA,443.583333333333,NA,NA,NA,NA,-6815.2937165013,-765.562024512718,-5383.82600429397,-2804.81275335672,421.123514143461,2961.55720693042
443.666666666667,"p",196708,NA,443.666666666667,NA,NA,NA,NA,-7327.78456370124,-765.63056246356,-5384.30814130577,-2522.90142829694,421.158344218138,2961.80222254467
443.75,"p",196708,NA,443.75,NA,NA,NA,NA,-7840.27945617743,-765.630563274924,-5384.30814701551,-2240.98804748162,421.158344630462,2961.80222544628
443.833333333333,"p",196708,NA,443.833333333333,NA,NA,NA,NA,-8352.77434870152,-765.630563274933,-5384.30814701557,-1959.07466664195,421.158344630467,2961.80222544632
443.916666666667,"p",196708,NA,443.916666666667,NA,NA,NA,NA,-8865.26924122346,-765.63056323258,-5384.3081467175,-1677.16128580386,421.158344600492,2961.80222523536
444,"p",196708,NA,444,NA,NA,NA,NA,-9377.76392256538,-765.626985508694,-5384.2829769992,-1395.24805442509,421.155812521972,2961.78441175811
444.083333333333,"p",196708,2020-01-25 04:55:00,444.083333333333,"B",514,-9872.4255250058,-1125.95590770137,-9872.42552500383,-463.407880090038,-3258.92270220673,-1125.95590770276,207.264933951416,1457.59368290071
444.166666666667,"p",196708,NA,444.166666666667,NA,NA,NA,NA,-9998.15235291174,-161.188774055181,-1133.56242307825,-1117.77161830706,-6.62594502438568,-46.5970488082806
444.25,"p",196708,NA,444.25,NA,NA,NA,NA,-10106.0430298449,-161.133143742021,-1133.1711113885,-1122.21043392397,-6.66270963367881,-46.8556565760687
444.3,"o",196708,2020-01-25 05:08:00,444.3,"B",515,-10168.0064379707,-1126.69608423925,-10168.0064379704,-114.14419790985,-802.720743163263,-1126.69608423945,-37.565121151106,-264.177264544356
444.333333333333,"p",196708,NA,444.333333333333,NA,NA,NA,NA,-10188.7194389711,-67.6064566950747,-475.443921134181,-1143.23149378999,-68.1707966891042,-479.411780974843
444.416666666667,"p",196708,NA,444.416666666667,NA,NA,NA,NA,-10233.6664242698,-67.103204872105,-471.904270846916,-1189.06541465365,-68.5017616565837,-481.739641876172
444.5,"p",196708,NA,444.5,NA,NA,NA,NA,-10278.583710275,-67.1031989145198,-471.904228928376,-1234.91886734059,-68.5017655746063,-481.739669444017
444.583333333333,"p",196708,NA,444.583333333333,NA,NA,NA,NA,-10323.5009959285,-67.1031989144492,-471.904228927879,-1280.77232025882,-68.5017655746527,-481.739669444344
444.666666666667,"p",196708,NA,444.666666666667,NA,NA,NA,NA,-10368.4182815821,-67.1031989144492,-471.904228927879,-1326.62577317709,-68.5017655746527,-481.739669444344
444.75,"p",196708,NA,444.75,NA,NA,NA,NA,-10413.3355672356,-67.1031989144493,-471.904228927879,-1372.47922609533,-68.5017655746527,-481.739669444344
444.833333333333,"p",196708,NA,444.833333333333,NA,NA,NA,NA,-10458.2528528891,-67.1031989144493,-471.904228927879,-1418.33267901357,-68.5017655746527,-481.739669444344
444.916666666667,"p",196708,NA,444.916666666667,NA,NA,NA,NA,-10503.1701385426,-67.1031989145013,-471.904228928246,-1464.18613193184,-68.5017655746265,-481.739669444159
445,"p",196708,NA,445,NA,NA,NA,NA,-10548.0874244556,-67.1032033087343,-471.904259849076,-1510.03958471942,-68.5017633614787,-481.739653870937
445.083333333333,"p",196708,NA,445.083333333333,NA,NA,NA,NA,-10593.0266175805,-67.474394940654,-474.515250729464,-1555.88200397805,-68.3148133460852,-480.42463288634
445.133333333333,"o",196708,2020-01-25 05:58:00,445.133333333333,"B",516,-10639.7494627066,-1573.43570395802,-10639.7494627088,-402.556735954932,-2830.98614006061,-1573.43570395692,100.448820916773,706.407803924196
445.166666666667,"p",196708,NA,445.166666666667,NA,NA,NA,NA,-10817.7694853606,-734.421497115694,-5164.82619204946,-1511.16661736496,267.591926720965,1881.84225913792
445.25,"p",196708,NA,445.25,NA,NA,NA,NA,-11311.5642215719,-738.010230510844,-5190.06775226498,-1330.94372837431,269.39938601092,1894.55512673799
445.333333333333,"p",196708,NA,445.333333333333,NA,NA,NA,NA,-11805.5707460795,-738.010272994912,-5190.06805118981,-1150.6141725791,269.399407407946,1894.55527729095
445.416666666667,"p",196708,NA,445.416666666667,NA,NA,NA,NA,-12299.5772730954,-738.010272995415,-5190.06805119335,-970.284615520622,269.3994074082,1894.55527729274
445.5,"p",196708,NA,445.5,NA,NA,NA,NA,-12793.5838001111,-738.010272995415,-5190.06805119335,-789.955058462252,269.3994074082,1894.55527729274
445.583333333333,"p",196708,NA,445.583333333333,NA,NA,NA,NA,-13287.5903271267,-738.010272995415,-5190.06805119335,-609.625501403882,269.3994074082,1894.55527729274
445.666666666667,"p",196708,NA,445.666666666667,NA,NA,NA,NA,-13781.5968541426,-738.010272995415,-5190.06805119335,-429.295944345388,269.3994074082,1894.55527729274
445.75,"p",196708,NA,445.75,NA,NA,NA,NA,-14275.6033811582,-738.010272995415,-5190.06805119335,-248.966387287018,269.3994074082,1894.55527729274
445.833333333333,"p",196708,NA,445.833333333333,NA,NA,NA,NA,-14769.6099081739,-738.010272995385,-5190.06805119314,-68.636830228648,269.399407408187,1894.55527729265
445.916666666667,"p",196708,NA,445.916666666667,NA,NA,NA,NA,-15263.6164350404,-738.010270464131,-5190.0680333815,111.692726768995,269.399406377488,1894.55527003994
446,"p",196708,NA,446,NA,NA,NA,NA,-15757.6103424738,-737.796449196616,-5188.56399791435,292.017145269258,269.312340657605,1893.94284297785
446.05,"o",196708,2020-01-25 06:53:00,446.05,"1",520,-16085.8832953045,413.191608375365,-16042.6245207889,-544.775581492657,-3831.14225375137,395.577100762381,190.716319810865,1341.21531164335
446.083333333333,"p",196708,NA,446.083333333333,NA,NA,NA,NA,-16148.0301218491,-353.608168833083,-2486.75677956157,430.167293055296,112.875005919075,793.796009200178
446.166666666667,"p",196708,NA,446.166666666667,NA,NA,NA,NA,-16383.4652340242,-351.540914220627,-2472.21662680049,505.209351649504,112.033242014068,787.875414951984
446.25,"p",196708,NA,446.25,NA,NA,NA,NA,-16618.7771406568,-351.520440076338,-2472.07259936389,580.20091345009,112.019334024056,787.777577801469
446.316666666667,"o",196708,2020-01-25 07:09:00,446.316666666667,"A",521,-16796.4858649436,633.030414151269,-16796.4856210628,-172.865985325272,-1215.68257299899,633.030248404728,-9.39797372193495,-66.0913878098175
446.333333333333,"p",196708,NA,446.333333333333,NA,NA,NA,NA,-16805.1605850666,-12.6718709960865,-89.1247483082001,621.939668354792,-118.269247632891,-831.72367100598
446.416666666667,"p",196708,NA,446.416666666667,NA,NA,NA,NA,-16802.3628015483,5.80870056045127,40.8497710614327,535.106900074388,-130.829030970675,-920.057075507085
446.5,"p",196708,NA,446.5,NA,NA,NA,NA,-16798.4744619919,5.80891933676627,40.8513102931918,447.532967078815,-130.829179655639,-920.058121601214
446.583333333333,"p",196708,NA,446.583333333333,NA,NA,NA,NA,-16794.5861095224,5.80891931928417,40.8513101701589,359.959025306767,-130.829179650424,-920.05812156451
446.666666666667,"p",196708,NA,446.666666666667,NA,NA,NA,NA,-16790.6978571335,5.80722378781165,40.8393819021071,272.385118315693,-130.828590401904,-920.053976130227
446.75,"p",196708,2020-01-25 07:35:00,446.75,"3",522,-16794.6143873684,187.523609580378,-16795.2609407057,-137.418475350582,-966.397440060005,187.748306439846,-81.0533237168837,-570.008685866414
446.833333333333,"p",196708,NA,446.833333333333,NA,NA,NA,NA,-16974.6671763686,-280.644174488975,-1973.63426202212,163.874783385168,-31.2780570318634,-219.963395602601
446.916666666667,"p",196708,NA,446.916666666667,NA,NA,NA,NA,-17162.5247479926,-280.645870020448,-1973.64619029017,142.938355445643,-31.2774677833436,-219.959250168319
447,"p",196708,NA,447,NA,NA,NA,NA,-17350.3824196974,-280.645870040515,-1973.6461904314,122.00196228727,-31.2774677763657,-219.95925011921
447.083333333333,"p",196708,NA,447.083333333333,NA,NA,NA,NA,-17538.2400913791,-280.645869631178,-1973.64618755081,101.06556914037,-31.2774675890141,-219.959248800778
447.166666666667,"p",196708,NA,447.166666666667,NA,NA,NA,NA,-17726.0957222008,-280.611291925813,-1973.4029472535,80.1301100850782,-31.2616415449794,-219.84791892462
447.233333333333,"o",196708,2020-01-25 08:04:00,447.233333333333,"B",523,-17858.5567082684,71.5394787886765,-17858.5567082664,21.4698940491226,150.987344274474,71.5394787895777,106.999417157099,752.474967901729
447.25,"p",196708,NA,447.25,NA,NA,NA,NA,-17831.2197610204,292.33707231384,2055.84845857846,97.060489848502,230.973979537267,1624.32044048255
447.333333333333,"p",196708,NA,447.333333333333,NA,NA,NA,NA,-17616.4632249253,323.585288212411,2275.61827631109,260.398620240926,245.276132777111,1724.90799469388
447.416666666667,"p",196708,NA,447.416666666667,NA,NA,NA,NA,-17399.8627020021,323.585658134386,2275.62087894956,424.580734247516,245.276302088562,1724.90918590858
447.5,"p",196708,NA,447.5,NA,NA,NA,NA,-17183.2621572425,323.585658138354,2275.62087897749,588.762858248442,245.276302090182,1724.90918591997
447.583333333333,"p",196708,NA,447.583333333333,NA,NA,NA,NA,-16966.6616145319,323.585623423865,2275.62063472069,752.944980330568,245.276269584843,1724.90895720711
447.666666666667,"p",196708,NA,447.666666666667,NA,NA,NA,NA,-16750.2341278089,320.65320547123,2254.99530645625,916.965059310578,242.530463973237,1705.596177445
447.7,"o",196708,2020-01-25 08:32:00,447.7,"B",524,-16679.5951913417,967.654912260673,-16679.5951913435,49.4806004561232,347.973047229904,967.654912259,-11.3853395005053,-80.067566747718
447.75,"p",196708,NA,447.75,NA,NA,NA,NA,-16753.6537131029,-224.321146344564,-1577.54127211868,875.128628819698,-267.762972217269,-1883.04657884356
447.833333333333,"p",196708,NA,447.833333333333,NA,NA,NA,NA,-16903.9940822636,-224.62445363587,-1579.67475925431,695.721115584653,-268.04697772943,-1885.04429575975
447.916666666667,"p",196708,NA,447.916666666667,NA,NA,NA,NA,-17054.3523521972,-224.624457226476,-1579.67478452027,516.29684074059,-268.046981091538,-1885.04431941784
448,"p",196708,NA,448,NA,NA,NA,NA,-17204.7106223428,-224.624457226519,-1579.67478452057,336.872565698158,-268.046981091577,-1885.04431941812
448.083333333333,"p",196708,NA,448.083333333333,NA,NA,NA,NA,-17355.0688924883,-224.624457226518,-1579.67478452057,157.448290655724,-268.046981091577,-1885.04431941812
448.166666666667,"p",196708,NA,448.166666666667,NA,NA,NA,NA,-17505.4271626327,-224.624457204034,-1579.67478436233,-21.975984385746,-268.046981073184,-1885.04431928867
448.25,"p",196708,NA,448.25,NA,NA,NA,NA,-17655.7853206671,-224.622557883599,-1579.66142241439,-201.400167715002,-268.045427322548,-1885.03338846588
448.333333333333,"p",196708,2020-01-25 09:10:00,448.333333333333,"2",525,-17797.4392588306,-373.703811028193,-17796.6763615464,-64.1823056419035,-451.363004219372,-373.079718263944,-136.796302965967,-962.022003655009
448.416666666667,"p",196708,NA,448.416666666667,NA,NA,NA,NA,-17741.7095389773,96.2579465997922,676.935413975649,-384.536552151793,-5.54717860938556,-39.0106188441436
448.5,"p",196708,NA,448.5,NA,NA,NA,NA,-17677.275599253,96.2598459202269,676.948775923585,-388.248753259325,-5.54562485874982,-38.9996880213491
448.583333333333,"p",196708,NA,448.583333333333,NA,NA,NA,NA,-17612.841547419,96.2598459427114,676.948776081825,-391.960862654764,-5.54562484035625,-38.9996878919001
448.666666666667,"p",196708,NA,448.666666666667,NA,NA,NA,NA,-17548.4074955836,96.2598459427698,676.948776082236,-395.672972049122,-5.54562484038724,-38.9996878921183
448.75,"p",196708,NA,448.75,NA,NA,NA,NA,-17483.9734434583,96.2598508530152,676.948810634083,-399.385081599138,-5.54562747700938,-38.999706445196
448.833333333333,"p",196708,NA,448.833333333333,NA,NA,NA,NA,-17419.5149115692,96.6746313152619,679.866408745572,-403.110335886818,-5.7683494111617,-40.5663498954447
448.883333333333,"o",196708,2020-01-25 09:43:00,448.883333333333,"1",526,-17442.675523317,-372.141963136584,-17358.7601359547,471.105508374151,3313.05638582767,-417.201456241053,-206.824032442111,-1454.49303658059
448.916666666667,"p",196708,NA,448.916666666667,NA,NA,NA,NA,-17154.138457847,841.940966935841,5920.95799870686,-514.721163940721,-405.949107272665,-2854.84079682291
449,"p",196708,NA,449,NA,NA,NA,NA,-16588.1155281472,845.951018041646,5949.1629207015,-787.76815100541,-408.102359322241,-2869.98581729878
449.083333333333,"p",196708,NA,449.083333333333,NA,NA,NA,NA,-16022.3808196222,837.057027557359,5886.60653347452,-1060.66688944799,-403.43701813234,-2837.17187506179
449.116666666667,"o",196708,2020-01-25 09:57:00,449.116666666667,"0",527,-15843.1460459821,-1145.14153372633,-15844.4089454141,14.589193524184,102.598717081838,-1144.47907996124,27.9883982707685,196.828820660728
449.166666666667,"p",196708,NA,449.166666666667,NA,NA,NA,NA,-16123.4433503324,-815.852840372642,-5737.49560788719,-983.797205757679,463.596680378473,3260.24968859186
449.25,"p",196708,NA,449.25,NA,NA,NA,NA,-16670.1173362876,-816.772789231453,-5743.96659992175,-673.182083135733,464.079182615117,3263.64364684405
449.333333333333,"p",196708,NA,449.333333333333,NA,NA,NA,NA,-17216.9271943013,-818.155147606819,-5753.68949612256,-362.779048803282,460.002789776698,3234.97210624758
449.366666666667,"o",196708,2020-01-25 10:12:00,449.366666666667,"B",528,-17443.161540773,-260.765230053702,-17443.1615407738,-945.986437215695,-6652.66347137406,-260.765230056186,83.0416498570845,583.991618561543
449.416666666667,"p",196708,NA,449.416666666667,NA,NA,NA,NA,-17867.3733872076,-1075.05710933874,-7560.35463947236,-357.988754295125,-297.574299826432,-2092.69496160688
449.5,"p",196708,NA,449.5,NA,NA,NA,NA,-18587.0783213101,-1075.20008887668,-7561.3603686898,-557.435263724558,-297.995931843096,-2095.66075408621
449.583333333333,"p",196708,NA,449.583333333333,NA,NA,NA,NA,-19306.7911711299,-1075.19123448369,-7561.29807697169,-756.906474150119,-297.992834162574,-2095.63896153858
449.666666666667,"p",196708,2020-01-25 10:30:00,449.666666666667,"B",529,-19982.361074733,-940.912491310061,-19982.3610747281,-327.095977338713,-2300.30725015404,-940.912491308353,-35.9025361958313,-252.485111501902
449.75,"p",196708,NA,449.75,NA,NA,NA,NA,-19744.6917090458,420.999279806279,2960.68357666374,-804.971082099863,226.18776177097,1590.66873853519
449.833333333333,"p",196708,NA,449.833333333333,NA,NA,NA,NA,-19462.8793970414,421.008135891852,2960.74588029202,-653.564479329233,226.19086444283,1590.69056620529
449.916666666667,"p",196708,NA,449.916666666667,NA,NA,NA,NA,-19181.0665624765,421.008132926213,2960.74585942386,-502.157693507698,226.190862983531,1590.6905559367
450,"p",196708,NA,450,NA,NA,NA,NA,-18899.2690356126,420.748762051676,2958.92142446947,-350.758366058979,226.064489698541,1589.80163639687
450.05,"o",196708,2020-01-25 10:53:00,450.05,"B",530,-18743.9973892278,-266.645891464084,-18743.9973892293,186.609324743819,1312.33280869747,-266.645891464828,111.984719211034,787.53417759356
450.083333333333,"p",196708,NA,450.083333333333,NA,NA,NA,NA,-18743.1096760186,-45.2818223852074,-318.442465478731,-260.573729528755,-0.999616733111754,-7.02854594331502
450.166666666667,"p",196708,NA,450.166666666667,NA,NA,NA,NA,-18774.9508326277,-47.7894568229138,-336.080054758396,-261.988594503134,-2.2214115935136,-15.6221095057469
450.25,"p",196708,NA,450.25,NA,NA,NA,NA,-18806.9399767205,-47.7894865087393,-336.080263632703,-263.475563427126,-2.22142605733993,-15.6222112755864
450.333333333333,"p",196708,NA,450.333333333333,NA,NA,NA,NA,-18838.9291225659,-47.7894865090908,-336.080263635176,-264.962533204974,-2.22142605751115,-15.6222112767916
450.416666666667,"p",196708,NA,450.416666666667,NA,NA,NA,NA,-18870.9182684112,-47.7894865090908,-336.080263635176,-266.449502982834,-2.22142605751116,-15.6222112767916
450.5,"p",196708,NA,450.5,NA,NA,NA,NA,-18902.9074142566,-47.7894865091119,-336.080263635325,-267.936472760686,-2.22142605741601,-15.6222112761219
450.583333333333,"p",196708,NA,450.583333333333,NA,NA,NA,NA,-18934.8965602073,-47.789488293529,-336.080276190775,-269.423442064079,-2.22141802033837,-15.6221547259337
450.666666666667,"p",196708,NA,450.666666666667,NA,NA,NA,NA,-18966.8946016964,-47.9402223814732,-337.140472961735,-270.870345548928,-1.54250637350973,-10.8469910880883
450.7,"o",196708,2020-01-25 11:32:00,450.7,"B",532,-18980.5127684908,-267.760526372345,-18980.5127684908,-61.8792160558467,-435.166492982321,-267.760526371931,61.2392126103563,430.665659380626
450.75,"p",196708,NA,450.75,NA,NA,NA,NA,-19010.1933678512,-75.9533546159515,-534.143054113266,-221.418386687344,124.629628924625,876.459580525495
450.833333333333,"p",196708,NA,450.833333333333,NA,NA,NA,NA,-19061.0442533539,-75.9689454180337,-534.252721030713,-137.951416002978,124.699850446919,876.953524188416
450.916666666667,"p",196708,NA,450.916666666667,NA,NA,NA,NA,-19111.8960590041,-75.9689456026004,-534.252722329451,-54.4803009423296,124.699851278214,876.953530037976
451,"p",196708,NA,451,NA,NA,NA,NA,-19162.7478646651,-75.9689456026026,-534.252722329466,28.9908141673398,124.699851278224,876.953530038045
