"TimeNum","locType","Ptt","Time","Time_since","Argos_loc_class","Uplink","optional","LON","LAT","mu.x","theta.x","gamma.x","mu.y","theta.y","gamma.y","Time_absolute"
69.0166666666667,"p",196710,NA,69.0166666666667,NA,NA,TRUE,NA,NA,-10530.4519578891,89.3503974222543,2795.15514262192,23601.3378855199,-18.3954087872488,-575.464944261172,2020-01-09 13:51:00
69.1,"p",196710,NA,69.1,NA,NA,TRUE,NA,NA,-10290.0764962187,89.3503974222543,2795.15514262192,23551.8495227659,-18.3954087872488,-575.464944261172,2020-01-09 13:56:00
69.1833333333333,"p",196710,NA,69.1833333333333,NA,NA,TRUE,NA,NA,-10049.7010345484,89.3503974222543,2795.15514262192,23502.3611600118,-18.3954087872488,-575.464944261172,2020-01-09 14:01:00
69.2666666666667,"p",196710,NA,69.2666666666667,NA,NA,TRUE,NA,NA,-9809.32557287802,89.3503974222543,2795.15514262192,23452.8727972578,-18.3954087872488,-575.464944261172,2020-01-09 14:06:00
69.35,"p",196710,NA,69.35,NA,NA,TRUE,NA,NA,-9568.95011120768,89.3503974222543,2795.15514262192,23403.3844345038,-18.3954087872488,-575.464944261172,2020-01-09 14:11:00
69.4333333333333,"p",196710,NA,69.4333333333333,NA,NA,TRUE,NA,NA,-9328.57464953731,89.3503974222543,2795.15514262192,23353.8960717497,-18.3954087872488,-575.464944261172,2020-01-09 14:16:00
69.5166666666667,"p",196710,NA,69.5166666666667,NA,NA,TRUE,NA,NA,-9088.19918786697,89.3503974222543,2795.15514262192,23304.4077089957,-18.3954087872488,-575.464944261172,2020-01-09 14:21:00
69.6,"p",196710,NA,69.6,NA,NA,TRUE,NA,NA,-8847.82372619664,89.3503974222543,2795.15514262192,23254.9193462417,-18.3954087872488,-575.464944261172,2020-01-09 14:26:00
69.6833333333333,"p",196710,NA,69.6833333333333,NA,NA,TRUE,NA,NA,-8607.44826452626,89.3503974222543,2795.15514262192,23205.4309834876,-18.3954087872488,-575.464944261172,2020-01-09 14:31:00
69.7666666666667,"p",196710,NA,69.7666666666667,NA,NA,TRUE,NA,NA,-8367.07280285593,89.3503974222543,2795.15514262192,23155.9426207336,-18.3954087872488,-575.464944261172,2020-01-09 14:36:00
69.85,"p",196710,NA,69.85,NA,NA,TRUE,NA,NA,-8126.6973411856,89.3503974222543,2795.15514262192,23106.4542579796,-18.3954087872488,-575.464944261172,2020-01-09 14:41:00
69.9333333333333,"p",196710,NA,69.9333333333333,NA,NA,TRUE,NA,NA,-7886.32187951522,89.3503974222543,2795.15514262192,23056.9658952255,-18.3954087872488,-575.464944261172,2020-01-09 14:46:00
70.0166666666667,"p",196710,NA,70.0166666666667,NA,NA,TRUE,NA,NA,-7645.94641784489,89.3503974222543,2795.15514262192,23007.4775324715,-18.3954087872488,-575.464944261172,2020-01-09 14:51:00
70.1,"p",196710,NA,70.1,NA,NA,TRUE,NA,NA,-7405.57095617455,89.3503974222543,2795.15514262192,22957.9891697175,-18.3954087872488,-575.464944261172,2020-01-09 14:56:00
70.1833333333333,"p",196710,NA,70.1833333333333,NA,NA,TRUE,NA,NA,-7165.19549450418,89.3503974222543,2795.15514262192,22908.5008069634,-18.3954087872488,-575.464944261172,2020-01-09 15:01:00
70.2666666666667,"p",196710,NA,70.2666666666667,NA,NA,TRUE,NA,NA,-6924.82003283384,89.3503974222543,2795.15514262192,22859.0124442094,-18.3954087872488,-575.464944261172,2020-01-09 15:06:00
70.35,"p",196710,NA,70.35,NA,NA,TRUE,NA,NA,-6684.44457116351,89.3503974222543,2795.15514262192,22809.5240814554,-18.3954087872488,-575.464944261172,2020-01-09 15:11:00
70.4333333333333,"p",196710,NA,70.4333333333333,NA,NA,TRUE,NA,NA,-6444.06910949314,89.3503974222543,2795.15514262192,22760.0357187013,-18.3954087872488,-575.464944261172,2020-01-09 15:16:00
70.5166666666667,"p",196710,NA,70.5166666666667,NA,NA,TRUE,NA,NA,-6203.6936478228,89.3503974222543,2795.15514262192,22710.5473559473,-18.3954087872488,-575.464944261172,2020-01-09 15:21:00
70.6,"p",196710,NA,70.6,NA,NA,TRUE,NA,NA,-5963.31818615247,89.3503974222543,2795.15514262192,22661.0589931932,-18.3954087872488,-575.464944261172,2020-01-09 15:26:00
70.6833333333333,"p",196710,NA,70.6833333333333,NA,NA,TRUE,NA,NA,-5722.94272448209,89.3503974222543,2795.15514262192,22611.5706304392,-18.3954087872488,-575.464944261172,2020-01-09 15:31:00
70.7666666666667,"p",196710,NA,70.7666666666667,NA,NA,TRUE,NA,NA,-5482.56726281176,89.3503974222543,2795.15514262192,22562.0822676852,-18.3954087872488,-575.464944261172,2020-01-09 15:36:00
70.85,"p",196710,NA,70.85,NA,NA,TRUE,NA,NA,-5242.19180114142,89.3503974222543,2795.15514262192,22512.5939049311,-18.3954087872488,-575.464944261172,2020-01-09 15:41:00
70.9333333333333,"p",196710,NA,70.9333333333333,NA,NA,TRUE,NA,NA,-5001.81633947105,89.3503974222543,2795.15514262192,22463.1055421771,-18.3954087872488,-575.464944261172,2020-01-09 15:46:00
71.0166666666667,"p",196710,NA,71.0166666666667,NA,NA,TRUE,NA,NA,-4761.44087780071,89.3503974222543,2795.15514262192,22413.6171794231,-18.3954087872488,-575.464944261172,2020-01-09 15:51:00
71.1,"p",196710,NA,71.1,NA,NA,TRUE,NA,NA,-4521.06541613038,89.3503974222543,2795.15514262192,22364.128816669,-18.3954087872488,-575.464944261172,2020-01-09 15:56:00
71.1833333333333,"p",196710,NA,71.1833333333333,NA,NA,TRUE,NA,NA,-4280.68995446001,89.3503974222543,2795.15514262192,22314.640453915,-18.3954087872488,-575.464944261172,2020-01-09 16:01:00
71.2666666666667,"p",196710,NA,71.2666666666667,NA,NA,TRUE,NA,NA,-4040.31449278967,89.3503974222543,2795.15514262192,22265.152091161,-18.3954087872488,-575.464944261172,2020-01-09 16:06:00
71.35,"p",196710,NA,71.35,NA,NA,TRUE,NA,NA,-3799.93903111934,89.3503974222543,2795.15514262192,22215.6637284069,-18.3954087872488,-575.464944261172,2020-01-09 16:11:00
71.4333333333333,"p",196710,NA,71.4333333333333,NA,NA,TRUE,NA,NA,-3559.56356944896,89.3503974222543,2795.15514262192,22166.1753656529,-18.3954087872488,-575.464944261172,2020-01-09 16:16:00
71.5166666666667,"p",196710,NA,71.5166666666667,NA,NA,TRUE,NA,NA,-3319.18810777863,89.3503974222543,2795.15514262192,22116.6870028989,-18.3954087872488,-575.464944261172,2020-01-09 16:21:00
71.6,"p",196710,NA,71.6,NA,NA,TRUE,NA,NA,-3078.81264610829,89.3503974222543,2795.15514262192,22067.1986401448,-18.3954087872488,-575.464944261172,2020-01-09 16:26:00
71.6833333333333,"p",196710,NA,71.6833333333333,NA,NA,TRUE,NA,NA,-2838.43718443792,89.3503974222543,2795.15514262192,22017.7102773908,-18.3954087872488,-575.464944261172,2020-01-09 16:31:00
71.7666666666667,"p",196710,NA,71.7666666666667,NA,NA,TRUE,NA,NA,-2598.06172276759,89.3503974222543,2795.15514262192,21968.2219146368,-18.3954087872488,-575.464944261172,2020-01-09 16:36:00
71.85,"p",196710,NA,71.85,NA,NA,TRUE,NA,NA,-2357.68626109725,89.3503974222543,2795.15514262192,21918.7335518827,-18.3954087872488,-575.464944261172,2020-01-09 16:41:00
71.9333333333333,"p",196710,NA,71.9333333333333,NA,NA,TRUE,NA,NA,-2117.31079942688,89.3503974222543,2795.15514262192,21869.2451891287,-18.3954087872488,-575.464944261172,2020-01-09 16:46:00
